"Reservoir","Site","DateTime","StartDepth_m","EndDepth_m","Rep","CollectionMethod","Taxon","Density_IndPerL","MeanLength_mm","MeanWeight_ug","Biomass_ugL","Flag_MeanLength_mm","Flag_MeanWeight_ug","Flag_Biomass_ugL"
"CCR",50,2016-05-28 12:00:00,5,5,1,"Schindler","Conochilus",3,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,5,5,1,"Schindler","Cyclopoids",2.67,0.36,0.38,1.01,0,0,0
"CCR",50,2016-05-28 12:00:00,5,5,1,"Schindler","Diaptomus",4,0.51,0.66,2.63,0,0,0
"CCR",50,2016-05-28 12:00:00,5,5,1,"Schindler","Keratella",55,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,5,5,1,"Schindler","Nauplii",35,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,5,5,1,"Schindler","Polyarthra",54,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,5,5,1,"Schindler","Total rotifers",149,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,5,5,1,"Schindler","Trichocerca",2,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,6,6,1,"Schindler","Ascomorpha",38,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,6,6,1,"Schindler","Asplanchna",5,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,6,6,1,"Schindler","Bipalpus",3,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,6,6,1,"Schindler","Bosmina",30.67,0.24,0.43,13.09,0,0,0
"CCR",50,2016-05-28 12:00:00,6,6,1,"Schindler","Ceriodaphnia",3.33,0.3,0.15,0.5,0,0,0
"CCR",50,2016-05-28 12:00:00,6,6,1,"Schindler","Conochilus",11,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,6,6,1,"Schindler","Cyclopoids",8.33,0.4,0.54,4.54,0,0,0
"CCR",50,2016-05-28 12:00:00,6,6,1,"Schindler","Diaphanosoma",0.33,0.56,0.65,0.22,0,0,0
"CCR",50,2016-05-28 12:00:00,6,6,1,"Schindler","Diaptomus",0.67,0.44,0.41,0.27,0,0,0
"CCR",50,2016-05-28 12:00:00,6,6,1,"Schindler","Keratella",80,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,6,6,1,"Schindler","Nauplii",27,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,6,6,1,"Schindler","Polyarthra",63,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,6,6,1,"Schindler","Total rotifers",201,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,6,6,1,"Schindler","Trichocerca",1,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,7,7,1,"Schindler","Ascomorpha",27,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,7,7,1,"Schindler","Asplanchna",8,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,7,7,1,"Schindler","Bipalpus",2,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,7,7,1,"Schindler","Bosmina",98,0.23,0.36,35.69,0,0,0
"CCR",50,2016-05-28 12:00:00,7,7,1,"Schindler","Ceriodaphnia",1.67,0.35,0.19,0.32,0,0,0
"CCR",50,2016-05-28 12:00:00,7,7,1,"Schindler","Conochilus",6,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,7,7,1,"Schindler","Cyclopoids",14,0.41,0.54,7.54,0,0,0
"CCR",50,2016-05-28 12:00:00,7,7,1,"Schindler","Diaptomus",9,0.56,0.8,7.21,0,0,0
"CCR",50,2016-05-28 12:00:00,7,7,1,"Schindler","Keratella",64,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,7,7,1,"Schindler","Nauplii",39,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,7,7,1,"Schindler","Polyarthra",47,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,7,7,1,"Schindler","Total rotifers",158,NA,NA,NA,1,1,1
"CCR",50,2016-05-28 12:00:00,7,7,1,"Schindler","Trichocerca",4,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,7,0.1,1,"Tow","Ascomorpha",1.01,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,7,0.1,1,"Tow","Asplanchna",1.01,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,7,0.1,1,"Tow","Bosmina",33.85,0.22,0.36,12.18,0,0,0
"CCR",50,2016-06-11 08:25:00,7,0.1,1,"Tow","Ceriodaphnia",3.54,0.3,0.3,1.06,0,0,0
"CCR",50,2016-06-11 08:25:00,7,0.1,1,"Tow","Conochilus",30.32,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,7,0.1,1,"Tow","Cyclopoids",3.03,0.34,0.32,0.96,0,0,0
"CCR",50,2016-06-11 08:25:00,7,0.1,1,"Tow","Diaptomus",1.26,0.43,0.4,0.5,0,0,0
"CCR",50,2016-06-11 08:25:00,7,0.1,1,"Tow","Kellicottia",1.01,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,7,0.1,1,"Tow","Keratella",25.26,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,7,0.1,1,"Tow","Nauplii",14.15,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,7,0.1,1,"Tow","Polyarthra",47.49,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,7,0.1,1,"Tow","Total rotifers",106.1,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,21,0.1,1,"Tow","Ascomorpha",0.67,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,21,0.1,1,"Tow","Asplanchna",1.68,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,21,0.1,1,"Tow","Bosmina",26.48,0.21,0.29,7.69,0,0,0
"CCR",50,2016-06-11 08:25:00,21,0.1,1,"Tow","Ceriodaphnia",2.16,0.3,0.23,0.5,0,0,0
"CCR",50,2016-06-11 08:25:00,21,0.1,1,"Tow","Chydorus",0.07,0.34,1.79,0.12,0,0,0
"CCR",50,2016-06-11 08:25:00,21,0.1,1,"Tow","Conochilus",11.79,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,21,0.1,1,"Tow","Cyclopoids",3.91,0.63,2.42,9.44,0,0,0
"CCR",50,2016-06-11 08:25:00,21,0.1,1,"Tow","Diaptomus",1.21,0.61,1.16,1.4,0,0,0
"CCR",50,2016-06-11 08:25:00,21,0.1,1,"Tow","Finilia",7.41,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,21,0.1,1,"Tow","Kellicottia",0.34,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,21,0.1,1,"Tow","Keratella",23.92,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,21,0.1,1,"Tow","Nauplii",4.72,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,21,0.1,1,"Tow","Polyarthra",15.83,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,21,0.1,1,"Tow","Total rotifers",61.64,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,21,7,1,"Tow","Ascomorpha",0.51,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,21,7,1,"Tow","Asplanchna",2.02,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,21,7,1,"Tow","Bosmina",22.79,0.19,0.22,5.04,0,0,0
"CCR",50,2016-06-11 08:25:00,21,7,1,"Tow","Ceriodaphnia",1.47,0.29,0.16,0.24,0,0,0
"CCR",50,2016-06-11 08:25:00,21,7,1,"Tow","Chydorus",0.1,0.34,1.79,0.18,0,0,0
"CCR",50,2016-06-11 08:25:00,21,7,1,"Tow","Conochilus",2.53,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,21,7,1,"Tow","Cyclopoids",4.35,0.92,4.52,19.62,0,0,0
"CCR",50,2016-06-11 08:25:00,21,7,1,"Tow","Diaptomus",1.19,0.78,1.92,2.28,0,0,0
"CCR",50,2016-06-11 08:25:00,21,7,1,"Tow","Finilia",11.12,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,21,7,1,"Tow","Keratella",23.24,NA,NA,NA,1,1,1
"CCR",50,2016-06-11 08:25:00,21,7,1,"Tow","Total rotifers",39.41,NA,NA,NA,1,1,1
"CCR",50,2016-06-29 10:25:00,7,0.1,1,"Tow","Ascomorpha",2.02,NA,NA,NA,1,1,1
"CCR",50,2016-06-29 10:25:00,7,0.1,1,"Tow","Bosmina",34.86,0.22,0.35,12.3,0,0,0
"CCR",50,2016-06-29 10:25:00,7,0.1,1,"Tow","Ceriodaphnia",23.24,0.27,0.19,4.34,0,0,0
"CCR",50,2016-06-29 10:25:00,7,0.1,1,"Tow","Conochilus",2.02,NA,NA,NA,1,1,1
"CCR",50,2016-06-29 10:25:00,7,0.1,1,"Tow","Cyclopoids",7.07,0.44,0.84,5.91,0,0,0
"CCR",50,2016-06-29 10:25:00,7,0.1,1,"Tow","Diaphanosoma",0.51,0.55,0.6,0.31,0,0,0
"CCR",50,2016-06-29 10:25:00,7,0.1,1,"Tow","Diaptomus",1.01,0.56,0.97,0.98,0,0,0
"CCR",50,2016-06-29 10:25:00,7,0.1,1,"Tow","Keratella",8.08,NA,NA,NA,1,1,1
"CCR",50,2016-06-29 10:25:00,7,0.1,1,"Tow","Nauplii",11.12,NA,NA,NA,1,1,1
"CCR",50,2016-06-29 10:25:00,7,0.1,1,"Tow","Polyarthra",3.03,NA,NA,NA,1,1,1
"CCR",50,2016-06-29 10:25:00,7,0.1,1,"Tow","Total rotifers",20.21,NA,NA,NA,1,1,1
"CCR",50,2016-06-29 10:25:00,7,0.1,1,"Tow","Trichocerca",5.05,NA,NA,NA,1,1,1
"CCR",50,2016-06-29 10:25:00,21,0.1,1,"Tow","Ascomorpha",0.67,NA,NA,NA,1,1,1
"CCR",50,2016-06-29 10:25:00,21,0.1,1,"Tow","Bosmina",16.17,0.25,0.49,7.88,0,0,0
"CCR",50,2016-06-29 10:25:00,21,0.1,1,"Tow","Ceriodaphnia",7.75,0.36,0.56,4.36,0,0,0
"CCR",50,2016-06-29 10:25:00,21,0.1,1,"Tow","Conochilus",0.67,NA,NA,NA,1,1,1
"CCR",50,2016-06-29 10:25:00,21,0.1,1,"Tow","Cyclopoids",7.41,0.57,1.86,13.8,0,0,0
"CCR",50,2016-06-29 10:25:00,21,0.1,1,"Tow","Diaphanosoma",0.34,0.34,0.13,0.04,0,0,0
"CCR",50,2016-06-29 10:25:00,21,0.1,1,"Tow","Diaptomus",1.68,0.63,1.13,1.91,0,0,0
"CCR",50,2016-06-29 10:25:00,21,0.1,1,"Tow","Keratella",2.69,NA,NA,NA,1,1,1
"CCR",50,2016-06-29 10:25:00,21,0.1,1,"Tow","Nauplii",16.5,NA,NA,NA,1,1,1
"CCR",50,2016-06-29 10:25:00,21,0.1,1,"Tow","Polyarthra",1.01,NA,NA,NA,1,1,1
"CCR",50,2016-06-29 10:25:00,21,0.1,1,"Tow","Total rotifers",8.76,NA,NA,NA,1,1,1
"CCR",50,2016-06-29 10:25:00,21,0.1,1,"Tow","Trichocerca",3.71,NA,NA,NA,1,1,1
"CCR",50,2016-06-29 10:25:00,21,7,1,"Tow","Bosmina",6.82,0.29,0.62,4.25,0,0,0
"CCR",50,2016-06-29 10:25:00,21,7,1,"Tow","Cyclopoids",7.58,0.7,2.89,21.9,0,0,0
"CCR",50,2016-06-29 10:25:00,21,7,1,"Tow","Diaptomus",2.02,0.7,1.29,2.62,0,0,0
"CCR",50,2016-06-29 10:25:00,21,7,1,"Tow","Nauplii",19.2,NA,NA,NA,1,1,1
"CCR",50,2016-06-29 10:25:00,21,7,1,"Tow","Total rotifers",3.03,NA,NA,NA,1,1,1
"CCR",50,2016-06-29 10:25:00,21,7,1,"Tow","Trichocerca",3.03,NA,NA,NA,1,1,1
"CCR",50,2016-07-15 10:20:00,7,0.1,1,"Tow","Bosmina",3.03,0.21,0.31,0.94,0,0,0
"CCR",50,2016-07-15 10:20:00,7,0.1,1,"Tow","Ceriodaphnia",4.91,0.3,0.27,1.31,0,0,0
"CCR",50,2016-07-15 10:20:00,7,0.1,1,"Tow","Cyclopoids",0.79,0.33,0.29,0.23,0,0,0
"CCR",50,2016-07-15 10:20:00,7,0.1,1,"Tow","Diaphanosoma",0.43,0.44,0.35,0.15,0,0,0
"CCR",50,2016-07-15 10:20:00,7,0.1,1,"Tow","Diaptomus",2.92,0.43,0.4,1.17,0,0,0
"CCR",50,2016-07-15 10:20:00,7,0.1,1,"Tow","Keratella",3.03,NA,NA,NA,1,1,1
"CCR",50,2016-07-15 10:20:00,7,0.1,1,"Tow","Nauplii",10.11,NA,NA,NA,1,1,1
"CCR",50,2016-07-15 10:20:00,7,0.1,1,"Tow","Polyarthra",9.09,NA,NA,NA,1,1,1
"CCR",50,2016-07-15 10:20:00,7,0.1,1,"Tow","Total rotifers",12.13,NA,NA,NA,1,1,1
"CCR",50,2016-07-15 10:20:00,21,0.1,1,"Tow","Asplanchna",0.34,NA,NA,NA,1,1,1
"CCR",50,2016-07-15 10:20:00,21,0.1,1,"Tow","Bosmina",1.2,0.24,0.44,0.53,0,0,0
"CCR",50,2016-07-15 10:20:00,21,0.1,1,"Tow","Ceriodaphnia",1.64,0.31,0.29,0.47,0,0,0
"CCR",50,2016-07-15 10:20:00,21,0.1,1,"Tow","Conochilus",0.34,NA,NA,NA,1,1,1
"CCR",50,2016-07-15 10:20:00,21,0.1,1,"Tow","Cyclopoids",5.58,0.72,5.57,31.08,0,0,0
"CCR",50,2016-07-15 10:20:00,21,0.1,1,"Tow","D. ambigua",0.1,0.74,2.41,0.23,0,0,0
"CCR",50,2016-07-15 10:20:00,21,0.1,1,"Tow","D. catawba",0.77,0.59,1.51,1.16,0,0,0
"CCR",50,2016-07-15 10:20:00,21,0.1,1,"Tow","Diaphanosoma",0.14,0.34,0.14,0.02,0,0,0
"CCR",50,2016-07-15 10:20:00,21,0.1,1,"Tow","Diaptomus",1.44,0.88,2.18,3.14,0,0,0
"CCR",50,2016-07-15 10:20:00,21,0.1,1,"Tow","Kellicottia",0.34,NA,NA,NA,1,1,1
"CCR",50,2016-07-15 10:20:00,21,0.1,1,"Tow","Keratella",1.01,NA,NA,NA,1,1,1
"CCR",50,2016-07-15 10:20:00,21,0.1,1,"Tow","Nauplii",21.22,NA,NA,NA,1,1,1
"CCR",50,2016-07-15 10:20:00,21,0.1,1,"Tow","Polyarthra",3.03,NA,NA,NA,1,1,1
"CCR",50,2016-07-15 10:20:00,21,0.1,1,"Tow","Total rotifers",5.05,NA,NA,NA,1,1,1
"CCR",50,2016-07-15 10:20:00,21,7,1,"Tow","Asplanchna",0.51,NA,NA,NA,1,1,1
"CCR",50,2016-07-15 10:20:00,21,7,1,"Tow","Bosmina",0.29,0.26,0.57,0.17,0,0,0
"CCR",50,2016-07-15 10:20:00,21,7,1,"Tow","Conochilus",0.51,NA,NA,NA,1,1,1
"CCR",50,2016-07-15 10:20:00,21,7,1,"Tow","Cyclopoids",7.98,1.11,10.85,86.57,0,0,0
"CCR",50,2016-07-15 10:20:00,21,7,1,"Tow","D. ambigua",0.14,0.74,2.41,0.35,0,0,0
"CCR",50,2016-07-15 10:20:00,21,7,1,"Tow","D. catawba",1.15,0.59,1.51,1.74,0,0,0
"CCR",50,2016-07-15 10:20:00,21,7,1,"Tow","Diaptomus",0.71,1.33,3.96,2.79,0,0,0
"CCR",50,2016-07-15 10:20:00,21,7,1,"Tow","Kellicottia",0.51,NA,NA,NA,1,1,1
"CCR",50,2016-07-15 10:20:00,21,7,1,"Tow","Nauplii",26.78,NA,NA,NA,1,1,1
"CCR",50,2016-07-15 10:20:00,21,7,1,"Tow","Total rotifers",1.52,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,7,0.1,1,"Tow","Ascomorpha",2.02,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,7,0.1,1,"Tow","Asplanchna",1.01,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,7,0.1,1,"Tow","Bosmina",0.82,0.18,0.21,0.17,0,0,0
"CCR",50,2016-07-29 10:40:00,7,0.1,1,"Tow","Ceriodaphnia",0.06,0.2,0.06,0,0,0,0
"CCR",50,2016-07-29 10:40:00,7,0.1,1,"Tow","Conochilus",49.51,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,7,0.1,1,"Tow","Cyclopoids",0.76,0.33,0.27,0.2,0,0,0
"CCR",50,2016-07-29 10:40:00,7,0.1,1,"Tow","Diaphanosoma",0.06,0.26,0.06,0,0,0,0
"CCR",50,2016-07-29 10:40:00,7,0.1,1,"Tow","Diaptomus",0.38,0.42,0.38,0.14,0,0,0
"CCR",50,2016-07-29 10:40:00,7,0.1,1,"Tow","Keratella",24.25,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,7,0.1,1,"Tow","Nauplii",18.19,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,7,0.1,1,"Tow","Polyarthra",30.32,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,7,0.1,1,"Tow","Total rotifers",109.13,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,7,0.1,1,"Tow","Trichocerca",2.02,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,0.1,1,"Tow","Ascomorpha",2.36,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,0.1,1,"Tow","Asplanchna",1.68,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,0.1,1,"Tow","Bosmina",1.68,0.22,0.33,0.55,0,0,0
"CCR",50,2016-07-29 10:40:00,21,0.1,1,"Tow","Ceriodaphnia",0.72,0.31,0.31,0.22,0,0,0
"CCR",50,2016-07-29 10:40:00,21,0.1,1,"Tow","Conochilus",25.94,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,0.1,1,"Tow","Cyclopoids",4.52,0.53,1.48,6.7,0,0,0
"CCR",50,2016-07-29 10:40:00,21,0.1,1,"Tow","D. catawba",0.48,0.5,1.07,0.51,0,0,0
"CCR",50,2016-07-29 10:40:00,21,0.1,1,"Tow","Diaphanosoma",0.05,0.48,0.38,0.02,0,0,0
"CCR",50,2016-07-29 10:40:00,21,0.1,1,"Tow","Diaptomus",2.94,0.51,0.73,2.13,0,0,0
"CCR",50,2016-07-29 10:40:00,21,0.1,1,"Tow","Kellicottia",0.34,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,0.1,1,"Tow","Keratella",20.55,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,0.1,1,"Tow","Nauplii",20.21,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,0.1,1,"Tow","Polyarthra",22.9,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,0.1,1,"Tow","Synchaeta",4.72,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,0.1,1,"Tow","Total rotifers",80.17,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,0.1,1,"Tow","Trichocerca",1.68,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,7,1,"Tow","Ascomorpha",2.53,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,7,1,"Tow","Asplanchna",2.02,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,7,1,"Tow","Bosmina",2.12,0.25,0.44,0.94,0,0,0
"CCR",50,2016-07-29 10:40:00,21,7,1,"Tow","Ceriodaphnia",1.05,0.42,0.55,0.58,0,0,0
"CCR",50,2016-07-29 10:40:00,21,7,1,"Tow","Conochilus",14.15,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,7,1,"Tow","Cyclopoids",6.41,0.73,2.69,17.26,0,0,0
"CCR",50,2016-07-29 10:40:00,21,7,1,"Tow","D. catawba",0.72,0.5,1.07,0.77,0,0,0
"CCR",50,2016-07-29 10:40:00,21,7,1,"Tow","Diaphanosoma",0.04,0.69,0.7,0.03,0,0,0
"CCR",50,2016-07-29 10:40:00,21,7,1,"Tow","Diaptomus",4.21,0.6,1.08,4.53,0,0,0
"CCR",50,2016-07-29 10:40:00,21,7,1,"Tow","Kellicottia",0.51,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,7,1,"Tow","Keratella",18.69,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,7,1,"Tow","Nauplii",21.22,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,7,1,"Tow","Polyarthra",19.2,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,7,1,"Tow","Synchaeta",7.07,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,7,1,"Tow","Total rotifers",65.68,NA,NA,NA,1,1,1
"CCR",50,2016-07-29 10:40:00,21,7,1,"Tow","Trichocerca",1.52,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,0.1,0.1,1,"Schindler","Conochilus",12.17,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,0.1,0.1,1,"Schindler","Diaptomus",0.87,0.54,0.64,0.56,0,0,0
"CCR",50,2016-08-12 12:00:00,0.1,0.1,1,"Schindler","Kellicottia",1.3,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,0.1,0.1,1,"Schindler","Keratella",18.26,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,0.1,0.1,1,"Schindler","Nauplii",5.22,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,0.1,0.1,1,"Schindler","Polyarthra",0.43,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,0.1,0.1,1,"Schindler","Synchaeta",12,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,0.1,0.1,1,"Schindler","Total rotifers",42.61,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,1,1,1,"Schindler","Bosmina",1.2,0.23,0.39,0.46,0,0,0
"CCR",50,2016-08-12 12:00:00,1,1,1,"Schindler","Conochilus",3.2,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,1,1,1,"Schindler","Cyclopoids",1.2,0.3,0.2,0.24,0,0,0
"CCR",50,2016-08-12 12:00:00,1,1,1,"Schindler","Keratella",20.8,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,1,1,1,"Schindler","Nauplii",16.4,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,1,1,1,"Schindler","Polyarthra",0.8,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,1,1,1,"Schindler","Synchaeta",46.4,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,1,1,1,"Schindler","Total rotifers",71.6,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,1,1,1,"Schindler","Trichocerca",0.4,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,2,2,1,"Schindler","Ascomorpha",2.5,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,2,2,1,"Schindler","Bosmina",0.71,0.15,0.12,0.09,0,0,0
"CCR",50,2016-08-12 12:00:00,2,2,1,"Schindler","Conochilus",37.5,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,2,2,1,"Schindler","Keratella",45,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,2,2,1,"Schindler","Nauplii",35,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,2,2,1,"Schindler","Polyarthra",7.5,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,2,2,1,"Schindler","Synchaeta",47.5,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,2,2,1,"Schindler","Total rotifers",143.75,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,2,2,1,"Schindler","Trichocerca",3.75,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,3,3,1,"Schindler","Bosmina",1.14,0.18,0.19,0.22,0,0,0
"CCR",50,2016-08-12 12:00:00,3,3,1,"Schindler","Conochilus",24,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,3,3,1,"Schindler","Cyclopoids",0.29,0.44,0.63,0.18,0,0,0
"CCR",50,2016-08-12 12:00:00,3,3,1,"Schindler","Diaptomus",0.57,0.37,0.24,0.14,0,0,0
"CCR",50,2016-08-12 12:00:00,3,3,1,"Schindler","Keratella",74,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,3,3,1,"Schindler","Nauplii",34,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,3,3,1,"Schindler","Polyarthra",6,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,3,3,1,"Schindler","Synchaeta",72,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,3,3,1,"Schindler","Total rotifers",186,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,3,3,1,"Schindler","Trichocerca",10,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,4,4,1,"Schindler","Bosmina",0.86,0.22,0.35,0.3,0,0,0
"CCR",50,2016-08-12 12:00:00,4,4,1,"Schindler","Conochilus",24,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,4,4,1,"Schindler","Cyclopoids",0.86,0.32,0.25,0.21,0,0,0
"CCR",50,2016-08-12 12:00:00,4,4,1,"Schindler","Diaptomus",0.29,0.42,0.33,0.09,0,0,0
"CCR",50,2016-08-12 12:00:00,4,4,1,"Schindler","Keratella",48,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,4,4,1,"Schindler","Nauplii",26,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,4,4,1,"Schindler","Polyarthra",14,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,4,4,1,"Schindler","Synchaeta",98,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,4,4,1,"Schindler","Total rotifers",194,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,4,4,1,"Schindler","Trichocerca",10,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,5,5,1,"Schindler","Bosmina",0.86,0.22,0.33,0.28,0,0,0
"CCR",50,2016-08-12 12:00:00,5,5,1,"Schindler","Conochilus",24,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,5,5,1,"Schindler","Keratella",88,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,5,5,1,"Schindler","Nauplii",24,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,5,5,1,"Schindler","Polyarthra",14,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,5,5,1,"Schindler","Synchaeta",120,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,5,5,1,"Schindler","Total rotifers",256,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,5,5,1,"Schindler","Trichocerca",10,NA,NA,NA,1,1,1
"CCR",50,2016-08-12 12:00:00,6,6,1,"Schindler","Ascomorpha",2,NA,NA,NA,1,1,1
